Date,Open,High,Low,Close,Adj Close,Volume
2008-04-22,80.000000,85.470001,79.599998,83.820000,70.053940,2366270
2008-04-23,84.000000,85.375000,83.004997,84.180000,70.354843,1233240
2008-04-24,84.970001,86.705002,83.500000,83.989998,70.196014,2167400
2008-04-25,84.000000,85.000000,81.000000,83.574997,69.849182,353900
2008-04-28,84.000000,84.839996,80.900002,82.779999,69.184746,316150
2008-04-29,82.900002,84.980003,82.000000,83.114998,69.464737,484000
2008-04-30,83.495003,86.199997,82.010002,82.559998,69.000885,711130
2008-05-02,84.400002,85.000000,82.504997,82.845001,69.239075,343080
2008-05-05,83.099998,87.500000,82.900002,85.970001,71.850853,2232570
2008-05-06,86.800003,90.474998,82.500000,83.184998,69.523254,2917460
2008-05-07,84.800003,84.900002,81.400002,81.910004,68.457642,729720
2008-05-08,81.500000,83.400002,77.565002,81.745003,68.319748,511440
2008-05-09,80.900002,82.599998,77.635002,78.570000,65.666176,474890
2008-05-12,78.699997,78.699997,74.415001,76.614998,64.032234,1019800
2008-05-13,77.500000,80.389999,74.209999,75.550003,63.142166,739030
2008-05-14,75.650002,77.400002,74.500000,76.419998,63.869278,243770
2008-05-15,76.800003,82.440002,76.500000,81.004997,67.701248,1982830
2008-05-16,81.440002,84.199997,79.000000,79.785004,66.681656,3011180
2008-05-20,79.000000,81.400002,77.500000,80.665001,67.417107,786910
2008-05-21,80.000000,80.199997,78.144997,78.605003,65.695442,543220
2008-05-22,78.500000,80.000000,76.900002,77.745003,64.976677,728890
2008-05-23,77.900002,78.940002,75.099998,75.529999,63.125435,414100
2008-05-26,74.699997,75.300003,72.199997,73.105003,61.098694,227890
2008-05-27,74.800003,75.199997,72.500000,72.989998,61.002583,210900
2008-05-28,73.900002,77.199997,72.209999,74.754997,62.477737,967770
2008-05-29,74.500000,75.779999,71.309998,71.845001,60.045643,574660
2008-05-30,72.900002,73.500000,71.250000,71.675003,59.903572,358950
2008-06-02,71.000000,72.489998,66.599998,67.160004,56.130081,358110
2008-06-03,66.400002,70.699997,64.500000,70.059998,58.553802,718220
2008-06-04,70.800003,70.800003,65.000000,65.205002,54.496159,353630
2008-06-05,64.099998,68.099998,58.830002,66.845001,55.866817,773700
2008-06-06,67.500000,68.565002,64.010002,64.610001,53.998875,243130
2008-06-09,59.500000,64.000000,59.500000,62.035000,51.846775,290420
2008-06-10,61.230000,63.799999,59.125000,60.805000,50.818787,450570
2008-06-11,61.299999,63.389999,61.000000,61.525002,51.420536,590290
2008-06-12,60.044998,63.299999,59.465000,62.445000,52.189434,310810
2008-06-13,63.500000,65.970001,61.535000,64.375000,53.802467,707250
2008-06-16,64.500000,66.089996,64.500000,65.425003,54.680023,113820
2008-06-17,65.500000,67.980003,65.500000,67.449997,56.372459,247520
2008-06-18,67.440002,70.269997,66.675003,67.309998,56.255447,384780
2008-06-19,63.700001,67.000000,63.700001,65.514999,54.755241,110750
2008-06-20,65.500000,66.699997,63.799999,64.279999,53.723076,149770
2008-06-23,62.709999,64.500000,61.299999,63.669998,53.213257,219130
2008-06-24,64.300003,66.000000,63.500000,64.535004,53.936195,202670
2008-06-25,63.500000,68.489998,61.799999,67.820000,56.681694,176130
2008-06-26,68.300003,71.889999,68.000000,70.195000,58.666637,981060
2008-06-27,66.400002,67.500000,64.360001,65.459999,54.709274,334510
2008-06-30,64.910004,64.910004,57.105000,58.450001,48.850559,490980
2008-07-01,58.810001,58.810001,49.099998,50.904999,42.544685,862250
2008-07-02,49.994999,60.939999,43.110001,58.330002,48.942551,2241660
2008-07-03,53.665001,58.000000,52.500000,53.595001,44.969589,410230
2008-07-04,53.500000,56.299999,51.500000,55.110001,46.240765,258360
2008-07-07,56.990002,58.000000,55.500000,55.919998,46.920406,153780
2008-07-08,54.500000,59.000000,53.014999,53.759998,45.108036,195440
2008-07-09,58.450001,58.450001,54.709999,55.695000,46.731621,528140
2008-07-10,55.500000,56.799999,54.500000,55.590000,46.643520,229860
2008-07-11,56.500000,56.500000,50.709999,52.174999,43.778122,891710
2008-07-14,51.200001,52.000000,49.700001,50.610001,42.464985,443960
2008-07-15,50.099998,50.099998,48.200001,48.369999,40.585487,3274830
2008-07-16,49.000000,50.270000,43.900002,44.430000,37.279583,526860
2008-07-17,47.005001,47.994999,45.404999,46.064999,38.651451,253440
2008-07-18,46.500000,49.200001,45.599998,48.029999,40.300209,277210
2008-07-21,49.900002,49.900002,46.299999,47.505001,39.859692,157420
2008-07-22,48.490002,50.599998,46.500000,49.294998,41.361614,208800
2008-07-23,49.500000,55.904999,49.500000,55.560001,46.618351,414990
2008-07-24,55.985001,58.000000,54.299999,56.575001,47.469997,328660
2008-07-25,55.500000,58.599998,53.000000,56.730000,47.600056,250220
2008-07-28,56.900002,61.500000,55.555000,60.740002,50.964687,459710
2008-07-29,60.000000,62.299999,55.564999,59.294998,49.752243,741090
2008-07-30,59.900002,62.299999,59.000000,60.154999,50.473839,289020
2008-07-31,60.299999,63.200001,59.000000,59.424999,49.861328,963450
2008-08-01,58.005001,61.509998,57.290001,59.775002,50.154999,413580
2008-08-04,58.000000,61.500000,58.000000,59.974998,50.322819,366660
2008-08-05,58.099998,64.400002,58.099998,63.619999,53.381195,518740
2008-08-06,65.500000,67.050003,61.099998,61.985001,52.009331,410580
2008-08-07,61.509998,63.290001,61.000000,61.450001,51.560436,188080
2008-08-08,61.500000,62.459999,60.099998,61.494999,51.598186,155210
2008-08-11,62.700001,64.000000,62.500000,63.455002,53.242752,230520
2008-08-12,63.500000,64.199997,61.799999,62.095001,52.101635,124100
2008-08-13,60.985001,62.500000,60.520000,61.445000,51.556236,115820
2008-08-14,61.400002,61.400002,58.500000,59.869999,50.234715,234590
2008-08-18,59.299999,60.900002,58.599998,59.455002,49.886497,89800
2008-08-19,58.000000,59.900002,58.000000,59.369999,49.815178,58270
2008-08-20,59.599998,61.799999,59.500000,60.685001,50.918545,131410
2008-08-21,60.900002,61.500000,58.599998,58.834999,49.366280,98610
2008-08-22,58.200001,59.494999,58.009998,58.290001,48.908989,66160
2008-08-25,54.740002,59.900002,54.740002,58.060001,48.716011,87530
2008-08-26,58.799999,58.799999,56.599998,56.985001,47.814014,234350
2008-08-27,56.500000,57.200001,53.500000,54.320000,45.577908,262130
2008-08-28,54.000000,55.279999,51.500000,51.775002,43.442486,771630
2008-08-29,53.900002,54.900002,53.000000,53.474998,44.868904,258160
2008-09-01,53.189999,53.189999,52.099998,52.549999,44.092770,68880
2008-09-02,52.299999,56.700001,52.299999,55.299999,46.400185,326590
2008-09-04,54.189999,55.994999,53.700001,55.580002,46.635136,77650
2008-09-05,54.500000,54.779999,53.310001,53.985001,45.296814,60070
2008-09-08,55.950001,57.099998,55.000000,55.794998,46.815521,108930
2008-09-09,55.330002,55.450001,53.564999,54.755001,45.942905,87900
2008-09-10,54.500000,55.005001,52.634998,53.240002,44.671726,56950
2008-09-11,52.700001,53.139999,52.070000,52.250000,43.841045,68320
2008-09-12,53.500000,53.900002,51.500000,51.930000,43.572552,120460
2008-09-15,47.125000,50.299999,46.810001,48.799999,40.946281,294550
2008-09-16,50.000000,50.000000,44.064999,46.514999,39.029018,308970
2008-09-17,46.099998,47.990002,43.299999,44.430000,37.279583,171130
2008-09-18,40.125000,44.880001,40.125000,43.695000,36.662861,144920
2008-09-19,44.814999,46.500000,44.814999,45.880001,38.496212,142010
2008-09-22,46.000000,47.250000,45.115002,46.044998,38.634663,89580
2008-09-23,45.459999,46.279999,44.099998,44.615002,37.434803,50630
2008-09-24,43.505001,46.799999,43.505001,44.970001,37.732681,152880
2008-09-25,45.000000,45.970001,43.849998,44.730000,37.531296,131450
2008-09-26,44.110001,45.200001,40.134998,41.509998,34.829510,138780
2008-09-29,42.099998,42.700001,40.400002,41.695000,34.984737,158470
2008-09-30,40.000000,42.400002,39.599998,41.314999,34.665905,79930
2008-10-01,43.299999,43.299999,40.500000,41.009998,34.409977,76410
2008-10-03,41.299999,41.685001,39.400002,40.525002,34.003036,185090
2008-10-06,39.700001,40.799999,37.200001,39.564999,33.197544,204340
2008-10-07,40.000000,40.599998,36.000000,36.119999,30.306957,128970
2008-10-08,35.000000,44.400002,34.500000,40.880001,34.300900,700490
2008-10-10,40.400002,40.400002,35.299999,37.910000,31.808882,367380
2008-10-13,37.500000,45.000000,37.500000,38.639999,32.421398,196430
2008-10-14,40.000000,41.400002,39.794998,40.474998,33.961075,110030
2008-10-15,39.994999,39.994999,38.500000,39.115002,32.819950,239150
2008-10-16,35.000000,39.290001,35.000000,38.514999,32.316517,158140
2008-10-17,39.799999,40.000000,36.299999,38.584999,32.375244,177890
2008-10-20,36.705002,39.000000,35.599998,38.349998,32.178074,207510
2008-10-21,38.500000,38.865002,37.910000,38.040001,31.917963,242630
2008-10-22,35.400002,38.099998,35.000000,36.915001,30.974014,302140
2008-10-23,35.025002,36.799999,35.025002,35.599998,29.870647,266490
2008-10-24,35.500000,35.500000,28.900000,29.905001,25.092182,334880
2008-10-27,29.799999,29.799999,24.000000,27.080000,22.721832,254420
2008-10-29,27.799999,28.400000,25.200001,26.555000,22.281319,508830
2008-10-31,26.299999,27.900000,26.100000,26.965000,22.625340,263650
2008-11-03,27.410000,37.000000,27.410000,34.494999,28.943485,731450
2008-11-04,32.500000,36.384998,30.209999,35.709999,29.962942,542780
2008-11-05,36.200001,39.900002,34.200001,36.705002,30.797810,984910
2008-11-06,34.115002,35.994999,34.000000,34.160000,28.662401,194730
2008-11-07,33.500000,35.500000,32.235001,34.299999,28.779861,161440
2008-11-10,35.500000,36.500000,34.500000,35.415001,29.715424,177030
2008-11-11,34.599998,35.415001,33.500000,34.029999,28.553314,70440
2008-11-12,35.000000,35.000000,31.500000,32.055000,26.896166,172700
2008-11-14,32.400002,33.480000,31.000000,31.594999,26.510199,176190
2008-11-17,31.600000,31.700001,29.600000,29.844999,25.041838,115970
2008-11-18,29.500000,29.500000,28.299999,28.475000,23.892323,64820
2008-11-19,28.200001,29.025000,27.250000,27.855000,23.372101,69550
2008-11-20,26.200001,27.400000,25.004999,26.200001,21.983454,68990
2008-11-21,25.000000,29.980000,25.000000,26.510000,22.243565,147230
2008-11-24,26.400000,27.350000,25.700001,26.084999,21.886961,62440
2008-11-25,27.400000,27.400000,25.000000,25.600000,21.480017,57780
2008-11-26,25.995001,26.500000,24.700001,25.305000,21.232492,133590
2008-11-27,25.305000,25.305000,25.305000,25.305000,21.232492,0
2008-11-28,24.605000,29.840000,24.450001,27.040001,22.688269,378630
2008-12-01,27.520000,28.000000,25.549999,26.475000,22.214193,225920
2008-12-02,25.500000,26.350000,24.000000,25.645000,21.517771,130790
2008-12-03,25.299999,25.690001,23.825001,24.125000,20.242397,226080
2008-12-04,24.200001,25.250000,24.200001,24.750000,20.766809,158020
2008-12-05,24.990000,25.400000,24.100000,24.430000,20.498314,112580
2008-12-08,25.275000,25.875000,24.004999,24.285000,20.376646,70100
2008-12-10,24.850000,25.049999,24.400000,24.650000,20.682905,102670
2008-12-11,24.900000,25.995001,24.719999,25.290001,21.219908,176560
2008-12-12,24.990000,26.000000,24.100000,25.730000,21.589094,126810
2008-12-15,25.500000,28.500000,25.500000,28.010000,23.502155,369000
2008-12-16,28.400000,30.480000,27.565001,30.094999,25.251602,359970
2008-12-17,30.400000,31.295000,27.415001,28.285000,23.732903,250180
2008-12-18,27.809999,30.900000,27.809999,30.575001,25.654356,180640
2008-12-19,30.400000,31.280001,29.305000,29.885000,25.075399,134790
2008-12-22,30.200001,30.799999,29.129999,29.379999,24.651674,64930
2008-12-23,29.400000,29.400000,28.004999,28.575001,23.976231,90290
2008-12-24,28.205000,29.000000,27.555000,28.525000,23.934275,273570
2008-12-26,29.325001,29.900000,27.000000,27.225000,22.843496,178920
2008-12-29,27.549999,28.260000,26.905001,27.725000,23.263029,84860
2008-12-30,27.500000,28.485001,27.500000,27.969999,23.468592,86750
